"","IRI","label","Defs","type","ID.short","ID","label.final","label.nospace"
"123","http://purl.obolibrary.org/obo/UBERON_0012466","extraembryonic cavity","","class","UBERON_0012466","UBERON_0012466","extraembryonic_cavity","extraembryonic_cavity"
"124","http://purl.obolibrary.org/obo/UBERON_0007204","brachiocephalic vasculature","The vasculature consisting of brachiocephalic arteries and veins.","class","UBERON_0007204","UBERON_0007204","brachiocephalic_vasculature","brachiocephalic_vasculature"
"125","http://purl.obolibrary.org/obo/GO_0046906","tetrapyrrole binding","Binding to a tetrapyrrole, a compound containing four pyrrole nuclei variously substituted and linked to each other through carbons at the alpha position.","class","GO_0046906","GO_0046906","tetrapyrrole_binding","tetrapyrrole_binding"
"126","http://purl.obolibrary.org/obo/CL_0019019","tracheobronchial smooth muscle cell","A smooth muscle cell that is part of the tracheobronchial tree.","class","CL_0019019","CL_0019019","tracheobronchial_smooth_muscle_cell","tracheobronchial_smooth_muscle_cell"
"127","http://purl.obolibrary.org/obo/APOLLO_SV_00000524","compiling software","A planned process that converts human-written or curated software into a machine-executable or interpretable set of instructions.","class","APOLLO_SV_00000524","APOLLO_SV_00000524","compiling_software","compiling_software"
"128","http://purl.obolibrary.org/obo/PR_000001971","vascular endothelial growth factor receptor","A protein with core architecture consisting of a signal sequence, followed by 7 Ig-like domains (Pfam:PF00047, Pfam:PF07679, or Pfam:PF07686), a transmembrane region, and a cytoplasmic Protein tyrosine kinase domain.","class","PR_000001971","PR_000001971","vascular_endothelial_growth_factor_receptor","vascular_endothelial_growth_factor_receptor"
"129","http://purl.obolibrary.org/obo/GO_0048368","lateral mesoderm development","The process whose specific outcome is the progression of the lateral mesoderm over time, from its formation to the mature structure.","class","GO_0048368","GO_0048368","lateral_mesoderm_development","lateral_mesoderm_development"
"130","http://purl.obolibrary.org/obo/GO_0031503","protein-containing complex localization","A localization process that acts on a protein complex; the complex is transported to, or maintained in, a specific location.","class","GO_0031503","GO_0031503","protein-containing_complex_localization","protein-containing_complex_localization"
"131","http://purl.obolibrary.org/obo/GO_0035834","indole alkaloid metabolic process","The chemical reactions and pathways involving an indole alkaloid, an alkaloid containing an indole skeleton.","class","GO_0035834","GO_0035834","indole_alkaloid_metabolic_process","indole_alkaloid_metabolic_process"
"132","http://purl.obolibrary.org/obo/GO_0045224","positive regulation of CD4 production","Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of CD4.","class","GO_0045224","GO_0045224","positive_regulation_of_CD4_production","positive_regulation_of_CD4_production"
"133","http://purl.obolibrary.org/obo/GO_1904830","negative regulation of aortic smooth muscle cell differentiation","Any process that stops, prevents or reduces the frequency, rate or extent of aortic smooth muscle cell differentiation.","class","GO_1904830","GO_1904830","negative_regulation_of_aortic_smooth_muscle_cell_differentiation","negative_regulation_of_aortic_smooth_muscle_cell_differentiation"
"134","http://purl.obolibrary.org/obo/IAO_0000592","software module","A software module is software composed of a collection of software methods.","class","IAO_0000592","IAO_0000592","software_module","software_module"
"135","http://purl.obolibrary.org/obo/GO_0098794","postsynapse","The part of a synapse that is part of the post-synaptic cell.","class","GO_0098794","GO_0098794","postsynapse","postsynapse"
"136","http://purl.obolibrary.org/obo/PATO_0001268","desaturated brown","A color consisting of brown hue and low saturation.","class","PATO_0001268","PATO_0001268","desaturated_brown","desaturated_brown"
"137","http://purl.obolibrary.org/obo/UBERON_0013756","venous blood","A blood that is part of a vein.","class","UBERON_0013756","UBERON_0013756","venous_blood","venous_blood"
"138","http://purl.obolibrary.org/obo/GO_0043525","positive regulation of neuron apoptotic process","Any process that activates or increases the frequency, rate or extent of cell death of neurons by apoptotic process.","class","GO_0043525","GO_0043525","positive_regulation_of_neuron_apoptotic_process","positive_regulation_of_neuron_apoptotic_process"
"139","http://purl.obolibrary.org/obo/GO_0099637","neurotransmitter receptor transport","The directed movement of neurotransmitter receptors.","class","GO_0099637","GO_0099637","neurotransmitter_receptor_transport","neurotransmitter_receptor_transport"
"140","http://purl.obolibrary.org/obo/UBERON_0002394","bile duct","Any of the ducts that form the biliary tree, carrying bile from the liver to the small intestine.","class","UBERON_0002394","UBERON_0002394","bile_duct","bile_duct"
"141","http://purl.obolibrary.org/obo/UBERON_0003489","respiratory system capillary endothelium","An endothelium of capillary that is part of a respiratory system [Automatically generated definition].","class","UBERON_0003489","UBERON_0003489","respiratory_system_capillary_endothelium","respiratory_system_capillary_endothelium"
"142","http://purl.obolibrary.org/obo/CHEBI_50325","proteinogenic amino-acid side-chain group","A univalent organyl group obtained by cleaving the bond from C-2 to the side chain of a proteinogenic amino-acid.","class","CHEBI_50325","CHEBI_50325","proteinogenic_amino-acid_side-chain_group","proteinogenic_amino-acid_side-chain_group"
"143","http://purl.obolibrary.org/obo/CL_0000082","epithelial cell of lung","An epithelial cell of the lung.","class","CL_0000082","CL_0000082","epithelial_cell_of_lung","epithelial_cell_of_lung"
"144","http://purl.obolibrary.org/obo/PATO_0010003","increased propagation velocity","A propagation velocity that is higher than normal.","class","PATO_0010003","PATO_0010003","increased_propagation_velocity","increased_propagation_velocity"
"145","http://purl.obolibrary.org/obo/GO_0060785","regulation of apoptosis involved in tissue homeostasis","Any process that modulates the occurrence or rate of cell death by apoptosis that results in the maintenance of the steady-state number of cells within a tissue.","class","GO_0060785","GO_0060785","regulation_of_apoptosis_involved_in_tissue_homeostasis","regulation_of_apoptosis_involved_in_tissue_homeostasis"
"146","http://purl.obolibrary.org/obo/GO_1990239","steroid hormone binding","Binding to a steroid hormone.","class","GO_1990239","GO_1990239","steroid_hormone_binding","steroid_hormone_binding"
"147","http://purl.obolibrary.org/obo/GO_1905939","regulation of gonad development","Any process that modulates the frequency, rate or extent of gonad development.","class","GO_1905939","GO_1905939","regulation_of_gonad_development","regulation_of_gonad_development"
"148","http://purl.obolibrary.org/obo/GO_1903792","negative regulation of anion transport","Any process that stops, prevents or reduces the frequency, rate or extent of anion transport.","class","GO_1903792","GO_1903792","negative_regulation_of_anion_transport","negative_regulation_of_anion_transport"
"149","http://purl.obolibrary.org/obo/PATO_0000095","obsolete absolute drug sensitivity","","class","PATO_0000095","PATO_0000095","obsolete_absolute_drug_sensitivity","obsolete_absolute_drug_sensitivity"
"150","http://purl.obolibrary.org/obo/GO_0021879","forebrain neuron differentiation","The process in which a relatively unspecialized cell acquires specialized features of a neuron that will reside in the forebrain.","class","GO_0021879","GO_0021879","forebrain_neuron_differentiation","forebrain_neuron_differentiation"
"151","http://purl.obolibrary.org/obo/GO_0051151","negative regulation of smooth muscle cell differentiation","Any process that stops, prevents, or reduces the frequency, rate or extent of smooth muscle cell differentiation.","class","GO_0051151","GO_0051151","negative_regulation_of_smooth_muscle_cell_differentiation","negative_regulation_of_smooth_muscle_cell_differentiation"
"152","http://purl.obolibrary.org/obo/GO_0002366","leukocyte activation involved in immune response","A change in morphology and behavior of a leukocyte resulting from exposure to a specific antigen, mitogen, cytokine, cellular ligand, or soluble factor, leading to the initiation or perpetuation of an immune response.","class","GO_0002366","GO_0002366","leukocyte_activation_involved_in_immune_response","leukocyte_activation_involved_in_immune_response"
"153","http://purl.obolibrary.org/obo/CHEBI_36359","phosphorus oxoacid derivative","","class","CHEBI_36359","CHEBI_36359","phosphorus_oxoacid_derivative","phosphorus_oxoacid_derivative"
"154","http://purl.obolibrary.org/obo/CL_0000347","scleral cell","A cell of the sclera of the eye.","class","CL_0000347","CL_0000347","scleral_cell","scleral_cell"
"155","http://purl.obolibrary.org/obo/GO_0060285","cilium-dependent cell motility","Cell motility due to the motion of one or more eukaryotic cilia. A eukaryotic cilium is a specialized organelle that consists of a filiform extrusion of the cell surface. Each cilium is bounded by an extrusion of the cytoplasmic (plasma) membrane, and contains a regular longitudinal array of microtubules, anchored basally in a centriole.","class","GO_0060285","GO_0060285","cilium-dependent_cell_motility","cilium-dependent_cell_motility"
"156","http://purl.obolibrary.org/obo/GO_0005277","acetylcholine transmembrane transporter activity","Enables the transfer of acetylcholine from one side of a membrane to the other. Acetylcholine is an acetic acid ester of the organic base choline and functions as a neurotransmitter, released at the synapses of parasympathetic nerves and at neuromuscular junctions.","class","GO_0005277","GO_0005277","acetylcholine_transmembrane_transporter_activity","acetylcholine_transmembrane_transporter_activity"
"157","http://purl.obolibrary.org/obo/CHEBI_72813","exopolysaccharide","A biomacromolecule composed of carbohydrate residues which is secreted by a microorganism into the surrounding environment.","class","CHEBI_72813","CHEBI_72813","exopolysaccharide","exopolysaccharide"
"158","http://purl.obolibrary.org/obo/IAO_0000408","length measurement datum","A scalar measurement datum that is the result of measurement of length quality","class","IAO_0000408","IAO_0000408","length_measurement_datum","length_measurement_datum"
"159","http://purl.obolibrary.org/obo/PATO_0001385","aneuploid","A ploidy quality inhering in a bearer by virtue of the bearer\'s containing a non-integral multiple of the monoploid number, due to extra or missing chromosomes.","class","PATO_0001385","PATO_0001385","aneuploid","aneuploid"
"160","http://purl.obolibrary.org/obo/GO_0036230","granulocyte activation","The change in morphology and behavior of a granulocyte resulting from exposure to a cytokine, chemokine, cellular ligand, or soluble factor.","class","GO_0036230","GO_0036230","granulocyte_activation","granulocyte_activation"
